round_epochs,loss,f1_score,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision_2,recall_2,f1_2,precision_3,recall_3,f1_3,precision_4,recall_4,f1_4,precision_5,recall_5,f1_5,precision_6,recall_6,f1_6,precision_7,recall_7,f1_7,precision_8,recall_8,f1_8,precision_9,recall_9,f1_9,precision_10,recall_10,f1_10,precision_11,recall_11,f1_11,precision_12,recall_12,f1_12,precision_13,recall_13,f1_13,precision_14,recall_14,f1_14,precision_15,recall_15,f1_15,precision_16,recall_16,f1_16,precision_17,recall_17,f1_17,precision_18,recall_18,f1_18,precision_19,recall_19,f1_19,precision_20,recall_20,f1_20,val_loss,val_f1_score,val_precision_0,val_recall_0,val_f1_0,val_precision_1,val_recall_1,val_f1_1,val_precision_2,val_recall_2,val_f1_2,val_precision_3,val_recall_3,val_f1_3,val_precision_4,val_recall_4,val_f1_4,val_precision_5,val_recall_5,val_f1_5,val_precision_6,val_recall_6,val_f1_6,val_precision_7,val_recall_7,val_f1_7,val_precision_8,val_recall_8,val_f1_8,val_precision_9,val_recall_9,val_f1_9,val_precision_10,val_recall_10,val_f1_10,val_precision_11,val_recall_11,val_f1_11,val_precision_12,val_recall_12,val_f1_12,val_precision_13,val_recall_13,val_f1_13,val_precision_14,val_recall_14,val_f1_14,val_precision_15,val_recall_15,val_f1_15,val_precision_16,val_recall_16,val_f1_16,val_precision_17,val_recall_17,val_f1_17,val_precision_18,val_recall_18,val_f1_18,val_precision_19,val_recall_19,val_f1_19,val_precision_20,val_recall_20,val_f1_20,dim,lr,optimizer,units
20,0.02954171597957611,0.9907698631286621,0.8452261090278625,0.83432537317276,0.8397403359413147,0.9230769276618958,0.8717948794364929,0.89670330286026,0.976190447807312,0.9655796885490417,0.9708560705184937,0.9155092835426331,0.927315354347229,0.921374499797821,0.9109131693840027,0.9088888764381409,0.909899890422821,0.9152838587760925,0.9266136288642883,0.9209138751029968,0.91796875,0.836298942565918,0.8752328157424927,0.8859357833862305,0.9009009003639221,0.8933557271957397,0.9411764740943909,0.8135592937469482,0.8727272748947144,0.8866544961929321,0.8464223146438599,0.8660714626312256,0.864062488079071,0.8654147386550903,0.8647381067276001,0.913385808467865,0.8345323801040649,0.8721804618835449,0.894505500793457,0.9044444561004639,0.899447500705719,0.9375722408294678,0.9529964923858643,0.945221483707428,0.8918918967247009,0.7857142686843872,0.8354430198669434,0.8811075091362,0.84929358959198,0.8649081587791443,1.0,0.5,0.6666666865348816,0.9144981503486633,0.8255033493041992,0.8677248358726501,0.9382715821266174,0.8587570786476135,0.8967552185058594,0.9391635060310364,0.8487972617149353,0.8916968107223511,0.9957980513572693,0.9968739748001099,0.9963357448577881,0.07981070876121521,0.9784774780273438,0.7105882167816162,0.6726058125495911,0.6910755634307861,0.43478259444236755,0.2222222238779068,0.29411762952804565,0.7866666913032532,0.7329192757606506,0.7588424682617188,0.8891891837120056,0.8501291871070862,0.8692205548286438,0.7043010592460632,0.7616279125213623,0.7318435311317444,0.8529411554336548,0.8932238221168518,0.872617781162262,0.6545454263687134,0.5496183037757874,0.5975103378295898,0.8040712475776672,0.8449198007583618,0.8239895105361938,0.6739130616188049,0.6458333134651184,0.6595744490623474,0.6682692170143127,0.6233183741569519,0.6450115442276001,0.6518518328666687,0.7154471278190613,0.6821705102920532,0.792792797088623,0.682170569896698,0.7333333492279053,0.7142857313156128,0.7352941036224365,0.7246376872062683,0.8687664270401001,0.8642297387123108,0.8664920926094055,0.782608687877655,0.41860464215278625,0.5454545617103577,0.6706827282905579,0.6679999828338623,0.6693387031555176,0.0,0.0,0.0,0.5180723071098328,0.3583333194255829,0.42364534735679626,0.6730769276618958,0.7446808218955994,0.7070707082748413,0.5652173757553101,0.32231405377388,0.410526305437088,0.9901440143585205,0.9926177859306335,0.9913793206214905,100,0.01,Adam,50
21,0.02764011360704899,0.991135835647583,0.8622087240219116,0.8442460298538208,0.8531328439712524,0.9392523169517517,0.8589743375778198,0.8973214030265808,0.9888682961463928,0.9655796885490417,0.9770852327346802,0.9279069900512695,0.93552166223526,0.9316987991333008,0.9046562910079956,0.9066666960716248,0.9056603908538818,0.9157254695892334,0.9319186806678772,0.923751175403595,0.8876404762268066,0.8434163928031921,0.8649635314941406,0.8819599151611328,0.8918918967247009,0.8868981003761292,0.895348846912384,0.8700565099716187,0.8825214505195618,0.9063063263893127,0.8778359293937683,0.8918439745903015,0.8793103694915771,0.8779342770576477,0.8786218166351318,0.9189189076423645,0.8561151027679443,0.8864060044288635,0.8984198570251465,0.8844444155693054,0.8913773894309998,0.9585307836532593,0.9506462812423706,0.9545722603797913,0.8571428656578064,0.7142857313156128,0.7792208194732666,0.8952536582946777,0.8587127327919006,0.8766025304794312,0.0,0.0,0.0,0.9029850959777832,0.8120805621147156,0.8551236391067505,0.955974817276001,0.8587570786476135,0.9047619700431824,0.9370370507240295,0.869415819644928,0.9019607901573181,0.9959622621536255,0.9971592426300049,0.9965603947639465,0.08270201832056046,0.9779279828071594,0.7363420724868774,0.6904231905937195,0.7126436829566956,0.43478259444236755,0.2222222238779068,0.29411762952804565,0.7931034564971924,0.7142857313156128,0.7516340613365173,0.8513854146003723,0.8733850121498108,0.8622449040412903,0.7179487347602844,0.8139534592628479,0.7629427909851074,0.8226414918899536,0.895277202129364,0.8574237823486328,0.6886792182922363,0.5572519302368164,0.6160337328910828,0.7851662635803223,0.8208556175231934,0.8026143908500671,0.7142857313156128,0.625,0.6666666865348816,0.7310344576835632,0.47533631324768066,0.5760868787765503,0.7365853786468506,0.6138211488723755,0.669623076915741,0.7757009267807007,0.643410861492157,0.7033898830413818,0.6684210300445557,0.7470588088035583,0.7055554986000061,0.8857142925262451,0.8903394341468811,0.8880208730697632,0.6521739363670349,0.3488371968269348,0.45454543828964233,0.7178217768669128,0.5799999833106995,0.6415929198265076,0.0,0.0,0.0,0.44680851697921753,0.3499999940395355,0.3925233781337738,0.6315789222717285,0.7659574747085571,0.692307710647583,0.52173912525177,0.2975206673145294,0.378947377204895,0.9889076352119446,0.992871880531311,0.9908857941627502,200,0.01,Adam,50
23,0.025330040603876114,0.991979718208313,0.8787878751754761,0.83432537317276,0.8559795618057251,0.9461883306503296,0.9017093777656555,0.9234135150909424,0.9981583952903748,0.9818840622901917,0.9899543523788452,0.9402810335159302,0.9413833618164062,0.9408318996429443,0.9330357313156128,0.9288889169692993,0.9309576749801636,0.915357768535614,0.9274978041648865,0.9213878512382507,0.9363296031951904,0.8896797299385071,0.9124087691307068,0.8918322324752808,0.9099099040031433,0.9007803797721863,0.9681528806686401,0.8587570786476135,0.910179615020752,0.9012567400932312,0.8760907649993896,0.8884955644607544,0.8682170510292053,0.876369297504425,0.8722741007804871,0.9248120188713074,0.8848921060562134,0.904411792755127,0.9133333563804626,0.9133333563804626,0.9133332967758179,0.9466975927352905,0.9600470066070557,0.9533255696296692,0.8461538553237915,0.7857142686843872,0.8148148059844971,0.8715890645980835,0.8524332642555237,0.8619047403335571,0.0,0.0,0.0,0.9293680191040039,0.8389261960983276,0.8818342685699463,0.954023003578186,0.9378530979156494,0.945868968963623,0.9624060392379761,0.8797250986099243,0.9192100763320923,0.9963494539260864,0.9973292350769043,0.9968391060829163,0.08165677636861801,0.9788258671760559,0.6912065148353577,0.7527839541435242,0.7206822633743286,0.5333333611488342,0.2666666805744171,0.35555556416511536,0.807947039604187,0.7577639818191528,0.7820512652397156,0.8717277646064758,0.8604651093482971,0.8660597801208496,0.7257142663002014,0.7383720874786377,0.7319885492324829,0.8393194675445557,0.9117043018341064,0.874015748500824,0.7349397540092468,0.4656488597393036,0.5700934529304504,0.7894737124443054,0.8021390438079834,0.7957559823989868,0.6000000238418579,0.625,0.6122449040412903,0.6902173757553101,0.5695067048072815,0.6240785717964172,0.6846473217010498,0.6707317233085632,0.6776180863380432,0.7586206793785095,0.682170569896698,0.718367338180542,0.6968085169792175,0.770588219165802,0.7318435907363892,0.8785529732704163,0.8877284526824951,0.8831169009208679,0.7037037014961243,0.44186046719551086,0.5428571105003357,0.7186146974563599,0.6639999747276306,0.6902287006378174,0.0,0.0,0.0,0.4939759075641632,0.34166666865348816,0.403940886259079,0.6818181872367859,0.6382978558540344,0.6593406200408936,0.5416666865348816,0.32231405377388,0.40414509177207947,0.9901299476623535,0.9926036596298218,0.9913652539253235,300,0.01,Adam,50
27,0.02049029804766178,0.9935446381568909,0.8926780223846436,0.8829365372657776,0.8877805471420288,0.9466666579246521,0.9102563858032227,0.9281045198440552,0.9963235259056091,0.9818840622901917,0.9890510439872742,0.9533799290657043,0.9589683413505554,0.9561659693717957,0.9331848621368408,0.9311110973358154,0.9321468472480774,0.927209734916687,0.9460654258728027,0.9365426898002625,0.9522058963775635,0.9217081665992737,0.9367088675498962,0.9075723886489868,0.917792797088623,0.9126539826393127,0.931034505367279,0.9152542352676392,0.9230769872665405,0.9482142925262451,0.926701545715332,0.9373344779014587,0.893682599067688,0.9076682329177856,0.9006211161613464,0.9275362491607666,0.9208633303642273,0.9241877198219299,0.9380530714988708,0.9422222375869751,0.9401330351829529,0.9649122953414917,0.9694477319717407,0.9671746492385864,0.931506872177124,0.8095238208770752,0.8662420511245728,0.9162641167640686,0.8932496309280396,0.9046105146408081,1.0,0.5,0.6666666865348816,0.9124087691307068,0.8389261960983276,0.8741258978843689,0.954285740852356,0.9435028433799744,0.948863685131073,0.9558823704719543,0.8934707641601562,0.9236235022544861,0.9971908926963806,0.99764484167099,0.9974178075790405,0.08648177981376648,0.9786927103996277,0.7224770784378052,0.7015590071678162,0.7118644714355469,0.4150943458080292,0.24444444477558136,0.307692289352417,0.8489208817481995,0.7329192757606506,0.7866666913032532,0.8753387331962585,0.8346253037452698,0.8544973134994507,0.7530120611190796,0.7267441749572754,0.7396449446678162,0.8681541681289673,0.8788501024246216,0.873469352722168,0.7317073345184326,0.4580152630805969,0.5633803009986877,0.8188976645469666,0.8342245817184448,0.8264901041984558,0.6739130616188049,0.6458333134651184,0.6595744490623474,0.7113401889801025,0.6188340783119202,0.661870539188385,0.6737288236618042,0.6463414430618286,0.6597510576248169,0.7722772359848022,0.604651153087616,0.678260862827301,0.7454545497894287,0.7235293984413147,0.7343283295631409,0.8913043737411499,0.8563968539237976,0.8735020160675049,0.6551724076271057,0.44186046719551086,0.5277777314186096,0.6991869807243347,0.6880000233650208,0.6935483813285828,0.0,0.0,0.0,0.47959184646606445,0.3916666805744171,0.43119269609451294,0.6399999856948853,0.6808510422706604,0.6597937345504761,0.4749999940395355,0.3140496015548706,0.3781094551086426,0.9891493916511536,0.9933658838272095,0.991253137588501,400,0.01,Adam,50
