round_epochs,loss,f1_score,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision_2,recall_2,f1_2,precision_3,recall_3,f1_3,precision_4,recall_4,f1_4,precision_5,recall_5,f1_5,precision_6,recall_6,f1_6,precision_7,recall_7,f1_7,precision_8,recall_8,f1_8,precision_9,recall_9,f1_9,precision_10,recall_10,f1_10,precision_11,recall_11,f1_11,precision_12,recall_12,f1_12,precision_13,recall_13,f1_13,precision_14,recall_14,f1_14,precision_15,recall_15,f1_15,precision_16,recall_16,f1_16,precision_17,recall_17,f1_17,precision_18,recall_18,f1_18,precision_19,recall_19,f1_19,precision_20,recall_20,f1_20,val_loss,val_f1_score,val_precision_0,val_recall_0,val_f1_0,val_precision_1,val_recall_1,val_f1_1,val_precision_2,val_recall_2,val_f1_2,val_precision_3,val_recall_3,val_f1_3,val_precision_4,val_recall_4,val_f1_4,val_precision_5,val_recall_5,val_f1_5,val_precision_6,val_recall_6,val_f1_6,val_precision_7,val_recall_7,val_f1_7,val_precision_8,val_recall_8,val_f1_8,val_precision_9,val_recall_9,val_f1_9,val_precision_10,val_recall_10,val_f1_10,val_precision_11,val_recall_11,val_f1_11,val_precision_12,val_recall_12,val_f1_12,val_precision_13,val_recall_13,val_f1_13,val_precision_14,val_recall_14,val_f1_14,val_precision_15,val_recall_15,val_f1_15,val_precision_16,val_recall_16,val_f1_16,val_precision_17,val_recall_17,val_f1_17,val_precision_18,val_recall_18,val_f1_18,val_precision_19,val_recall_19,val_f1_19,val_precision_20,val_recall_20,val_f1_20,lr,optimizer,units
23,0.025979863479733467,0.9915117621421814,0.8600000143051147,0.8373904824256897,0.8485446572303772,0.9489361643791199,0.87109375,0.9083502888679504,0.9917864203453064,0.9698795080184937,0.9807106852531433,0.9402984976768494,0.9359999895095825,0.938144326210022,0.8854625821113586,0.9136363863945007,0.899328887462616,0.9319371581077576,0.9426301717758179,0.9372531771659851,0.8989169597625732,0.832775890827179,0.8645833134651184,0.9039812684059143,0.9125295281410217,0.9082353115081787,0.9852941036224365,0.8758170008659363,0.9273356199264526,0.9039855003356934,0.8769771456718445,0.8902764916419983,0.8637083768844604,0.8678343892097473,0.8657664060592651,0.911347508430481,0.837133526802063,0.872665524482727,0.8574660420417786,0.8672769069671631,0.8623436093330383,0.9607843160629272,0.958573043346405,0.9596774578094482,0.8518518805503845,0.7840909361839294,0.8165680766105652,0.8811880946159363,0.8462757468223572,0.863379180431366,1.0,0.800000011920929,0.888888955116272,0.9172661900520325,0.8279221057891846,0.8703072667121887,0.9194630980491638,0.9013158082962036,0.9102990627288818,0.9411764740943909,0.8947368264198303,0.9173693060874939,0.996156632900238,0.9972689747810364,0.9967125058174133,0.08148220181465149,0.9786618947982788,0.7200854420661926,0.7837209105491638,0.7505567669868469,0.4651162922382355,0.29411765933036804,0.36036038398742676,0.7703348994255066,0.7488372325897217,0.7594339847564697,0.8647214770317078,0.8931506872177124,0.8787062168121338,0.7724867463111877,0.8021978139877319,0.7870619893074036,0.8629856705665588,0.870103120803833,0.8665297627449036,0.6380952596664429,0.5929203629493713,0.6146789193153381,0.8349514603614807,0.8269230723381042,0.8309178948402405,0.7058823704719543,0.5,0.585365891456604,0.6647727489471436,0.515418529510498,0.5806452035903931,0.65625,0.7354085445404053,0.6935780048370361,0.7976190447807312,0.6700000166893005,0.72826087474823,0.745945930480957,0.7540983557701111,0.7499999403953552,0.8828337788581848,0.8876712322235107,0.8852459192276001,0.5142857432365417,0.4615384638309479,0.4864864945411682,0.6943396329879761,0.71875,0.7063339948654175,0.0,0.0,0.0,0.48514851927757263,0.44545453786849976,0.4644550085067749,0.641791045665741,0.5972222089767456,0.6187050938606262,0.5,0.34259259700775146,0.4065934121608734,0.990535318851471,0.9916263222694397,0.9910805225372314,0.01,Adam,50
19,0.01906523108482361,0.9938519597053528,0.8805093169212341,0.875365138053894,0.8779296875,0.9510204195976257,0.91015625,0.9301396608352661,0.9878296256065369,0.977911651134491,0.9828456044197083,0.9577625393867493,0.9588571190834045,0.958309531211853,0.9282511472702026,0.9409090876579285,0.9345372319221497,0.9447368383407593,0.9505736827850342,0.9476462602615356,0.9273356199264526,0.8963210582733154,0.9115646481513977,0.9264877438545227,0.9385342597961426,0.9324721693992615,0.9428571462631226,0.8627451062202454,0.9010238647460938,0.9517857432365417,0.9367311000823975,0.9441983699798584,0.9278846383094788,0.9219745397567749,0.9249201416969299,0.9459459185600281,0.9120520949363708,0.9286898374557495,0.9391100406646729,0.9176201224327087,0.9282406568527222,0.9690366983413696,0.9723820686340332,0.9707065224647522,0.8780487775802612,0.8181818127632141,0.8470587730407715,0.9124797582626343,0.8922345638275146,0.9022436141967773,1.0,0.800000011920929,0.888888955116272,0.9298245906829834,0.8603895902633667,0.8937605619430542,0.9470198750495911,0.9407894611358643,0.9438944458961487,0.9548611044883728,0.9046052694320679,0.9290540814399719,0.9971677660942078,0.9978455305099487,0.9975065588951111,0.08662977069616318,0.9782729744911194,0.7124463319778442,0.7720929980278015,0.7410714030265808,0.5370370149612427,0.4264705777168274,0.4754098355770111,0.7383966445922852,0.8139534592628479,0.7743363380432129,0.8781163692474365,0.8684931397438049,0.8732782602310181,0.7236180901527405,0.791208803653717,0.7559055089950562,0.8784067034721375,0.8639175295829773,0.8711018562316895,0.6068376302719116,0.6283186078071594,0.6173912882804871,0.823113203048706,0.838942289352417,0.8309524059295654,0.6388888955116272,0.6388888955116272,0.6388888955116272,0.637837827205658,0.5198237895965576,0.572815477848053,0.6397058963775635,0.6770427823066711,0.6578450202941895,0.7684210538864136,0.7300000190734863,0.7487179040908813,0.7540106773376465,0.7704917788505554,0.7621620893478394,0.8760330677032471,0.8712328672409058,0.8736263513565063,0.5666666626930237,0.43589743971824646,0.49275362491607666,0.6890756487846375,0.640625,0.6639676094055176,0.0,0.0,0.0,0.5056179761886597,0.40909090638160706,0.4522613286972046,0.6818181872367859,0.625,0.6521738767623901,0.5384615659713745,0.32407405972480774,0.4046242833137512,0.9906606674194336,0.9915839433670044,0.9911221265792847,0.01,Adam,100
23,0.02572399564087391,0.99178147315979,0.8512973785400391,0.8305745124816895,0.8408082723617554,0.9190283417701721,0.88671875,0.9025844931602478,0.9979381561279297,0.9718875288963318,0.9847405552864075,0.9329545497894287,0.9382857084274292,0.9356124997138977,0.9078341126441956,0.8954545259475708,0.9016017913818359,0.9180470705032349,0.9293910264968872,0.9236841797828674,0.9422382712364197,0.8729097247123718,0.9062500596046448,0.895591676235199,0.9125295281410217,0.9039812684059143,0.9463087320327759,0.9215686321258545,0.9337748289108276,0.909760594367981,0.868189811706543,0.8884891867637634,0.8980582356452942,0.8837579488754272,0.8908507227897644,0.9124087691307068,0.8143322467803955,0.8605852127075195,0.9195402264595032,0.9153317809104919,0.9174311757087708,0.9392898082733154,0.9436133503913879,0.9414466619491577,0.925000011920929,0.8409090638160706,0.8809524178504944,0.8904991745948792,0.8763867020606995,0.8833865523338318,1.0,0.800000011920929,0.888888955116272,0.9045936465263367,0.8311688303947449,0.866328239440918,0.9523809552192688,0.9210526347160339,0.9364548325538635,0.9236111044883728,0.875,0.8986486196517944,0.9962413311004639,0.9973053932189941,0.9967730641365051,0.08618079870939255,0.978264331817627,0.6784968972206116,0.7558139562606812,0.7150714993476868,0.5416666865348816,0.38235294818878174,0.4482758641242981,0.7603305578231812,0.8558139801025391,0.8052516579627991,0.8690807819366455,0.8547945022583008,0.8618784546852112,0.7834395170211792,0.6758241653442383,0.7256637215614319,0.8498985767364502,0.8639175295829773,0.8568506836891174,0.656862735748291,0.5929203629493713,0.6232558488845825,0.7629796862602234,0.8125,0.7869614958763123,0.7118644118309021,0.5833333134651184,0.6412214040756226,0.7055214643478394,0.5066079497337341,0.5897436141967773,0.6313725709915161,0.6264591217041016,0.62890625,0.6380952596664429,0.6700000166893005,0.6536585688591003,0.7853107452392578,0.7595628499984741,0.7722222805023193,0.8707864880561829,0.8493150472640991,0.8599166870117188,0.6129032373428345,0.4871794879436493,0.5428571105003357,0.7195122241973877,0.69140625,0.7051792740821838,0.0,0.0,0.0,0.5609756112098694,0.41818180680274963,0.4791666567325592,0.7666666507720947,0.6388888955116272,0.696969747543335,0.5308641791343689,0.39814814925193787,0.45502644777297974,0.990527331829071,0.9922617673873901,0.9913938045501709,0.01,Adam,200
