round_epochs,loss,f1_score,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision_2,recall_2,f1_2,precision_3,recall_3,f1_3,precision_4,recall_4,f1_4,precision_5,recall_5,f1_5,precision_6,recall_6,f1_6,precision_7,recall_7,f1_7,precision_8,recall_8,f1_8,precision_9,recall_9,f1_9,precision_10,recall_10,f1_10,precision_11,recall_11,f1_11,precision_12,recall_12,f1_12,precision_13,recall_13,f1_13,precision_14,recall_14,f1_14,precision_15,recall_15,f1_15,precision_16,recall_16,f1_16,precision_17,recall_17,f1_17,precision_18,recall_18,f1_18,precision_19,recall_19,f1_19,precision_20,recall_20,f1_20,val_loss,val_f1_score,val_precision_0,val_recall_0,val_f1_0,val_precision_1,val_recall_1,val_f1_1,val_precision_2,val_recall_2,val_f1_2,val_precision_3,val_recall_3,val_f1_3,val_precision_4,val_recall_4,val_f1_4,val_precision_5,val_recall_5,val_f1_5,val_precision_6,val_recall_6,val_f1_6,val_precision_7,val_recall_7,val_f1_7,val_precision_8,val_recall_8,val_f1_8,val_precision_9,val_recall_9,val_f1_9,val_precision_10,val_recall_10,val_f1_10,val_precision_11,val_recall_11,val_f1_11,val_precision_12,val_recall_12,val_f1_12,val_precision_13,val_recall_13,val_f1_13,val_precision_14,val_recall_14,val_f1_14,val_precision_15,val_recall_15,val_f1_15,val_precision_16,val_recall_16,val_f1_16,val_precision_17,val_recall_17,val_f1_17,val_precision_18,val_recall_18,val_f1_18,val_precision_19,val_recall_19,val_f1_19,val_precision_20,val_recall_20,val_f1_20,dim,dropout,lr,optimizer,units
37,0.03925159201025963,0.9876340627670288,0.868852436542511,0.739534854888916,0.7989949584007263,0.834782600402832,0.6552901268005371,0.7342256307601929,0.7428571581840515,0.2857142984867096,0.4126984179019928,0.8354978561401367,0.863534688949585,0.8492849469184875,0.9825581312179565,0.9712643623352051,0.9768786430358887,0.9645389914512634,0.8500000238418579,0.9036545753479004,0.840607225894928,0.809872031211853,0.8249534368515015,0.9264705777168274,0.7730061411857605,0.8428093791007996,0.8860759735107422,0.8267716765403748,0.85539710521698,0.9350348114967346,0.9504716992378235,0.9426900744438171,0.8888888955116272,0.7593220472335815,0.8190127611160278,0.8072289228439331,0.7764900922775269,0.7915611863136292,0.8387096524238586,0.7147766351699829,0.7717995643615723,0.852173924446106,0.8059210777282715,0.8284024000167847,0.8304157257080078,0.8634812235832214,0.8466257452964783,0.807692289352417,0.7940298318862915,0.8008028268814087,0.9053934812545776,0.9069973230361938,0.9061946868896484,0.8498896360397339,0.8574610352516174,0.8536584973335266,0.0,0.0,0.0,0.925146222114563,0.9316843152046204,0.9284036755561829,0.9941309690475464,0.9960896968841553,0.9951093792915344,0.09294668585062027,0.9764958620071411,0.546875,0.3211009204387665,0.40462425351142883,0.5061728358268738,0.328000009059906,0.3980582654476166,0.6428571343421936,0.25,0.35999998450279236,0.763005793094635,0.763005793094635,0.763005793094635,0.8603351712226868,0.8062826991081238,0.8324323892593384,0.7450980544090271,0.59375,0.6608695387840271,0.6930232644081116,0.5983935594558716,0.642241358757019,0.7727272510528564,0.5483871102333069,0.641509473323822,0.75,0.6470588445663452,0.6947368383407593,0.8640000224113464,0.8393782377243042,0.8515112400054932,0.4204545319080353,0.3162393271923065,0.36097559332847595,0.6641509532928467,0.626334547996521,0.6446886658668518,0.6370967626571655,0.6528925895690918,0.6448979377746582,0.660649836063385,0.6559139490127563,0.6582733392715454,0.8203753232955933,0.7989556193351746,0.80952388048172,0.6965065598487854,0.7057521939277649,0.7010988593101501,0.866943895816803,0.8527607321739197,0.8597938418388367,0.7359550595283508,0.7572254538536072,0.74643874168396,0.0,0.0,0.0,0.8500000238418579,0.8260869383811951,0.8378728628158569,0.98805832862854,0.9920445084571838,0.9900474548339844,400,0.1,0.001,Adam,50
33,0.03517673909664154,0.9892114996910095,0.8823529481887817,0.7674418687820435,0.8208955526351929,0.8438818454742432,0.6825938820838928,0.7547170519828796,0.8039215803146362,0.450549453496933,0.577464759349823,0.8798186182975769,0.8680089712142944,0.8738739490509033,0.9766990542411804,0.9636015295982361,0.9701060652732849,0.9205297827720642,0.8687499761581421,0.8938906788825989,0.8659003973007202,0.8263254165649414,0.8456501364707947,0.9295774698257446,0.8098159432411194,0.8655737042427063,0.8677042722702026,0.8779527544975281,0.8727984428405762,0.9426229596138,0.9492924809455872,0.9459459185600281,0.9060150384902954,0.8169491291046143,0.8591800332069397,0.830033004283905,0.8327814340591431,0.831404983997345,0.8698884844779968,0.8041236996650696,0.8357142806053162,0.8659966588020325,0.8503289222717285,0.8580912947654724,0.8741496801376343,0.8771331310272217,0.8756388425827026,0.8243243098258972,0.7890547513961792,0.8063040375709534,0.9037102460861206,0.9061115980148315,0.9049093127250671,0.8605149984359741,0.8930957913398743,0.8765026926994324,0.0,0.0,0.0,0.9348078966140747,0.9458186030387878,0.9402810335159302,0.9949032664299011,0.9964413046836853,0.9956716895103455,0.09726298600435257,0.9764134883880615,0.625,0.3211009204387665,0.42424240708351135,0.5873016119003296,0.29600000381469727,0.39361703395843506,0.7857142686843872,0.3055555522441864,0.4399999976158142,0.7865853905677795,0.7456647157669067,0.76557856798172,0.8826815485954285,0.8272251486778259,0.8540540933609009,0.8297872543334961,0.609375,0.7027027010917664,0.6238532066345215,0.5461847186088562,0.5824410915374756,0.760869562625885,0.5645161271095276,0.6481481194496155,0.7519999742507935,0.6143791079521179,0.6762590408325195,0.8575063347816467,0.8730570077896118,0.8652117848396301,0.4588235318660736,0.3333333432674408,0.3861386179924011,0.6258277893066406,0.6725978851318359,0.6483705043792725,0.5785123705863953,0.5785123705863953,0.5785123705863953,0.6435986161231995,0.6666666865348816,0.6549295783042908,0.8543956279754639,0.8120104670524597,0.8326640129089355,0.6914893388748169,0.7190265655517578,0.7049891352653503,0.8679245114326477,0.8466257452964783,0.8571428656578064,0.762499988079071,0.7052023410797119,0.7327327728271484,0.0,0.0,0.0,0.8329113721847534,0.8414322137832642,0.8371500968933105,0.9883235692977905,0.9920869469642639,0.9902016520500183,400,0.1,0.001,Adam,100
28,0.034516528248786926,0.9889415502548218,0.8663366436958313,0.8139534592628479,0.8393285274505615,0.9026548862457275,0.6962457299232483,0.7861271500587463,0.8181818127632141,0.49450549483299255,0.6164383888244629,0.8656036257743835,0.8501118421554565,0.8577877879142761,0.9712092280387878,0.969348669052124,0.9702780246734619,0.9025974273681641,0.8687499761581421,0.8853502869606018,0.875239908695221,0.8336380124092102,0.8539325594902039,0.8838709592819214,0.8404908180236816,0.8616352081298828,0.9385964870452881,0.8425197005271912,0.8879667520523071,0.9407665729522705,0.9551886916160583,0.9479227066040039,0.9026217460632324,0.8169491291046143,0.8576512336730957,0.8327586054801941,0.7996688485145569,0.8158783316612244,0.8810408711433411,0.8144329786300659,0.8464285135269165,0.8698630332946777,0.8355262875556946,0.8523489832878113,0.8732718825340271,0.8623435497283936,0.8677732944488525,0.8322510719299316,0.765174150466919,0.7973042726516724,0.9006156325340271,0.9069973230361938,0.9037952423095703,0.8871331810951233,0.8752784132957458,0.8811659216880798,0.0,0.0,0.0,0.9315544962882996,0.9458186030387878,0.9386323690414429,0.994416356086731,0.9965565204620361,0.9954853057861328,0.10028275102376938,0.9752523899078369,0.5205479264259338,0.3486238420009613,0.4175824224948883,0.511904776096344,0.3440000116825104,0.4114832580089569,0.5357142686843872,0.4166666567325592,0.46875,0.7210526466369629,0.7919074892997742,0.7548209428787231,0.8541666865348816,0.8586387634277344,0.8563968539237976,0.8780487775802612,0.5625,0.6857143044471741,0.5954545736312866,0.5261043906211853,0.558635413646698,0.782608687877655,0.5806451439857483,0.6666666865348816,0.7264957427978516,0.5555555820465088,0.6296296715736389,0.8445596098899841,0.8445596098899841,0.8445596098899841,0.4939759075641632,0.3504273593425751,0.4100000262260437,0.6456692814826965,0.5836299061775208,0.613084077835083,0.603960394859314,0.5041322112083435,0.5495495796203613,0.6974790096282959,0.5949820876121521,0.6421663165092468,0.7984496355056763,0.8067885041236877,0.8025974035263062,0.685520350933075,0.6703540086746216,0.6778523921966553,0.866090714931488,0.8200408816337585,0.8424369692802429,0.6755319237709045,0.7341040372848511,0.703601062297821,0.0,0.0,0.0,0.8433420658111572,0.8260869383811951,0.8346253037452698,0.9875711798667908,0.9920586347579956,0.9898098707199097,400,0.1,0.001,Adam,200
